candidate,round,source_replicate,heldout_replicate,cross_score,baseline_score,cross_minus_baseline,random_mean,random_std,random_p90,random_p95,cross_percentile,cross_minus_baseline_random_std,cross_above_baseline,cross_above_random_p90,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile
A+C,30,2,0,1.730176256039281,-0.041579243364342655,1.7717554994036238,0.019139923628510858,0.9379583790342843,1.13585358660096,1.5040672073547394,97.6,1.888948954459804,True,True,-221.913505589962,-220.236661028862,-1.6768445611000118,-234.74824118965864,21.64949362354787,-208.45997564315795,-202.1819253310561,70.6,-222.15969296693802,-220.39106122255325,-1.768631744384777,-234.94573897714616,21.684280097165477,-208.53486672639846,-202.32628653764726,70.4,223.68427810668945,221.9156463623047,1.7686317443847486,236.4703241168976,21.684280097165477,266.5989616394043,273.16350313186643,70.4
G+A,30,2,0,4.227326147052506,1.4147341616417437,2.812591985410762,0.033169587601094654,2.0597205042984936,2.538041375845312,3.1316118110998046,99.2,1.3655211857827692,True,True,-190.6847561478615,-220.236661028862,29.551904881000496,-234.74824118965864,21.64949362354787,-208.45997564315795,-202.1819253310561,99.2,-190.76982251405715,-220.39106122255325,29.621238708496094,-234.94573897714616,21.684280097165477,-208.53486672639846,-202.32628653764726,99.2,192.2944076538086,221.9156463623047,-29.621238708496094,236.4703241168976,21.684280097165477,266.5989616394043,273.16350313186643,99.2
Full,30,2,1,7.878355147463775,1.478564002466664,6.399791144997112,0.1238613552448487,2.6977409666672387,3.477564379693621,4.2694941666667345,100.0,2.3722778517551104,True,True,-106.86338641643525,-139.8478021502495,32.984415733814245,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,100.0,-106.91548055410385,-139.92150501012802,33.006024456024164,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,100.0,108.47697687149048,141.48300132751464,-33.006024456024164,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,100.0
G,30,2,1,2.7054169278662186,0.6299079654491896,2.075508962417029,0.03886916168309385,0.9581723960203798,1.237989589515792,1.4745818863653473,100.0,2.1661122476887593,True,True,-106.66667433977128,-139.8478021502495,33.181127810478216,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,100.0,-106.6914636015892,-139.92150501012802,33.23004140853881,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,100.0,108.25295991897583,141.48300132751464,-33.23004140853881,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,100.0
A,30,2,1,2.7119723758673735,0.6345614907195017,2.077410885147872,0.03907905607449091,0.9603984288744105,1.2402788269950678,1.4792473774532526,100.0,2.1630719321173846,True,True,-106.66667433977128,-139.8478021502495,33.181127810478216,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,100.0,-106.6914636015892,-139.92150501012802,33.23004140853881,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,100.0,108.25295991897583,141.48300132751464,-33.23004140853881,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,100.0
C,30,2,1,6.673904767905065,-1.6818677776861197,8.355772545591185,0.027336325651090718,2.0195093454358664,2.5963369733010455,3.2889317555059114,100.0,4.137526060216263,True,True,-196.40700904130935,-139.8478021502495,-56.55920689105986,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,0.3,-196.78515313863755,-139.92150501012802,-56.86364812850954,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,0.2,198.34664945602418,141.48300132751464,56.86364812850954,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,0.2
G+C,30,2,1,2.534966611406772,0.20944102102765977,2.3255255903791126,0.045703243095866666,0.8678122245386347,1.1583100197166871,1.3916666295792963,100.0,2.6797566623533786,True,True,-129.51879217624665,-139.8478021502495,10.329009974002844,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,90.9,-129.7080540060997,-139.92150501012802,10.213451004028315,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,90.7,131.26955032348633,141.48300132751464,-10.213451004028315,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,90.7
A+C,30,2,1,2.532036005057556,0.21409454629797137,2.3179414587595843,0.04591313748726341,0.8685899044435504,1.1598213852741406,1.394667018715237,100.0,2.668625834702212,True,True,-129.51879217624665,-139.8478021502495,10.329009974002844,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,90.9,-129.7080540060997,-139.92150501012802,10.213451004028315,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,90.7,131.26955032348633,141.48300132751464,-10.213451004028315,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,90.7
G+A,30,2,1,5.417389303733593,1.2644694561686909,4.1529198475649025,0.07794821775758479,1.9185674802443362,2.478268416510859,2.952096626642082,100.0,2.1645940996748334,True,True,-106.66667433977128,-139.8478021502495,33.181127810478216,-149.29672983200552,15.318286411926461,-130.1264111793041,-126.34401400208473,100.0,-106.6914636015892,-139.92150501012802,33.23004140853881,-149.44677808094025,15.362430123167767,-130.2325155520439,-126.41000028371812,100.0,108.25295991897583,141.48300132751464,-33.23004140853881,151.00827439832688,15.362430123167767,171.14939636230469,178.11983673095702,100.0
Full,40,0,1,5.871330854432971,-2.4502021566922436,8.321533011125215,0.05507824008832352,2.0854361715467222,2.615935069199052,3.153025669200755,100.0,3.990308178530018,True,True,-124.43283931016921,-162.8624082684517,38.42956895828249,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.9,-124.67408999800682,-163.09980868697167,38.42571868896485,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.9,126.1861343383789,164.61185302734376,-38.42571868896485,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.9
G,40,0,1,1.5806799553848432,-0.9554608437536904,2.5361407991385336,0.022288465763743003,0.6956782425375949,0.8870899217168368,1.0502131859983248,99.4,3.645565786113368,True,True,-126.37750992178917,-162.8624082684517,36.48489834666253,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.4,-126.53838366866111,-163.09980868697167,36.56142501831056,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.5,128.0504280090332,164.61185302734376,-36.56142501831056,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.5
A,40,0,1,1.5845347720394811,-0.9559203294693838,2.540455101508865,0.022321346508389548,0.6953673278849348,0.8877312898163696,1.054669756015578,99.5,3.653400152169997,True,True,-126.37750992178917,-162.8624082684517,36.48489834666253,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.4,-126.53838366866111,-163.09980868697167,36.56142501831056,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.5,128.0504280090332,164.61185302734376,-36.56142501831056,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.5
C,40,0,1,7.278575268046024,1.6683973840008552,5.610177884045168,-0.04741167476879513,2.0830935826480723,2.7206196554772055,3.47265696916229,100.0,2.6931953181447525,True,True,-142.3979790329933,-162.8624082684517,20.464429235458397,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,72.4,-142.72096843123435,-163.09980868697167,20.378840255737316,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,72.4,144.23301277160644,164.61185302734376,-20.378840255737316,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,72.4
G+C,40,0,1,2.8885510795666143,-0.5383614977534765,3.426912577320091,0.010435547071544177,0.8152150144244881,1.0373070550723018,1.275498135434163,100.0,4.2036916846279695,True,True,-128.22586079835892,-162.8624082684517,34.63654747009278,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.1,-128.46542071700097,-163.09980868697167,34.6343879699707,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.1,129.97746505737305,164.61185302734376,-34.6343879699707,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.1
A+C,40,0,1,2.8869892397878196,-0.5388209834691698,3.4258102232569896,0.010468427816190774,0.8138859348668854,1.0349800199974015,1.2726820708348847,100.0,4.209201899793606,True,True,-128.22586079835892,-162.8624082684517,34.63654747009278,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.1,-128.46542071700097,-163.09980868697167,34.6343879699707,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.1,129.97746505737305,164.61185302734376,-34.6343879699707,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.1
G+A,40,0,1,3.165214727424324,-1.9113811732230745,5.076595900647399,0.04460981227213265,1.3910417264487671,1.775415974118336,2.1041287930000467,99.5,3.649492178503944,True,True,-126.37750992178917,-162.8624082684517,36.48489834666253,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.4,-126.53838366866111,-163.09980868697167,36.56142501831056,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.5,128.0504280090332,164.61185302734376,-36.56142501831056,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.5
Full,40,0,2,8.379557203742525,-0.4864101051674772,8.865967308910003,-0.05432202808410146,2.9995752438452565,3.7598181422732293,4.528684746021144,99.9,2.9557409260200522,True,True,-116.35901962518692,-143.26570477485657,26.906685149669656,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,99.9,-116.58256872296333,-143.49956281781198,26.916994094848647,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,99.9,117.90972442626953,144.82671852111815,-26.91699409484862,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,99.9
G,40,0,2,3.026102619676382,-0.17112109451974356,3.1972237141961255,-0.003600210358215598,1.0017761667713392,1.2420433054228277,1.5404690133588557,100.0,3.19155498029123,True,True,-111.87324460148811,-143.26570477485657,31.392460173368463,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,100.0,-112.08780172467232,-143.49956281781198,31.41176109313966,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,100.0,113.41495742797852,144.82671852111815,-31.41176109313963,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,100.0
A,40,0,2,3.0249623473702134,-0.17158353971313933,3.196545887083353,-0.0033300469039269343,1.0007766552713069,1.2419402166568272,1.538081821640933,100.0,3.1940651995092564,True,True,-111.87324460148811,-143.26570477485657,31.392460173368463,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,100.0,-112.08780172467232,-143.49956281781198,31.41176109313966,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,100.0,113.41495742797852,144.82671852111815,-31.41176109313963,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,100.0
C,40,0,2,7.671073008301834,0.11151227511418127,7.559560733187652,-0.17624689567212715,2.034579714121005,2.3901511690608754,3.22820473890036,100.0,3.715539224499539,True,True,-143.73436419963838,-143.26570477485657,-0.468659424781805,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,40.6,-144.0906764805317,-143.49956281781198,-0.5911136627197209,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,40.1,145.4178321838379,144.82671852111815,0.5911136627197493,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,40.1
G+C,40,0,2,2.5810552449505018,-0.1432430257411983,2.7242982706917003,-0.04766193427624736,1.0815528620437866,1.3136181642395033,1.6366661199948807,99.9,2.518876669184393,True,True,-130.3055417060852,-143.26570477485657,12.96016306877138,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,87.3,-130.59351461529732,-143.49956281781198,12.906048202514654,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,87.1,131.92067031860353,144.82671852111815,-12.906048202514626,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,87.1
A+C,40,0,2,2.573995217081449,-0.14370547093459363,2.7177006880160426,-0.04739177082195874,1.0797768912676071,1.3143457610428584,1.633844600623291,99.9,2.5169094745356055,True,True,-130.3055417060852,-143.26570477485657,12.96016306877138,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,87.3,-130.59351461529732,-143.49956281781198,12.906048202514654,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,87.1,131.92067031860353,144.82671852111815,-12.906048202514626,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,87.1
G+A,40,0,2,6.051064967046596,-0.34270463423288344,6.393769601279479,-0.006930257262142675,2.0025495104396787,2.4854942094854073,3.0813404720042175,100.0,3.1928147433796363,True,True,-111.87324460148811,-143.26570477485657,31.392460173368463,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,100.0,-112.08780172467232,-143.49956281781198,31.41176109313966,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,100.0,113.41495742797852,144.82671852111815,-31.41176109313963,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,100.0
Full,40,1,0,5.3923662254173035,-1.890060561990052,7.282426787407355,0.09923991281445722,1.8959699615074965,2.296107075510471,2.802463141247153,100.0,3.8410032517693775,True,True,-147.55686497688293,-185.52377812862397,37.96691315174104,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-147.8136248588562,-185.749209690094,37.935584831237804,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,149.31149425506592,187.2470790863037,-37.935584831237776,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
G,40,1,0,1.9240694329063772,-0.4873542633851633,2.4114236962915405,0.023497099029888155,0.6199099066662109,0.7468168731940626,0.9248873406551055,100.0,3.8899583154911026,True,True,-139.8012479543686,-185.52377812862397,45.72253017425538,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-140.0046450614929,-185.749209690094,45.7445646286011,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,141.50251445770263,187.2470790863037,-45.74456462860107,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
A,40,1,0,1.9247319373660472,-0.48716083992539183,2.411892777291439,0.023395673617286217,0.6199055244656423,0.7463076998005679,0.927298006280734,100.0,3.8907425117246492,True,True,-139.8012479543686,-185.52377812862397,45.72253017425538,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-140.0046450614929,-185.749209690094,45.7445646286011,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,141.50251445770263,187.2470790863037,-45.74456462860107,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
C,40,1,0,5.676609739506551,-1.7135384750164198,7.390148214522971,0.1158058661999872,2.0074791729896297,2.73370311716754,3.3999432541535755,99.8,3.681307539304243,True,True,-183.68968859910964,-185.52377812862397,1.8340895295143298,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,22.9,-184.02136926651002,-185.749209690094,1.7278404235839844,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,22.9,185.51923866271972,187.2470790863037,-1.7278404235839844,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,22.9
G+C,40,1,0,2.3217970385010163,-0.9157388821392681,3.2375359206402843,0.05244856557988497,0.7736160343660651,0.980708784491527,1.1803206561839743,99.9,4.184939009560813,True,True,-149.9398980021477,-185.52377812862397,35.58388012647629,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,99.9,-150.20883150100707,-185.749209690094,35.54037818908694,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,99.9,151.7067008972168,187.2470790863037,-35.54037818908691,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,99.9
A+C,40,1,0,2.319157720812502,-0.9155454586794971,3.2347031794919987,0.052347140167283,0.772744830396875,0.9805550954370164,1.1823458836886538,99.9,4.1859913547796666,True,True,-149.9398980021477,-185.52377812862397,35.58388012647629,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,99.9,-150.20883150100707,-185.749209690094,35.54037818908694,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,99.9,151.7067008972168,187.2470790863037,-35.54037818908691,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,99.9
G+A,40,1,0,3.8488013702724233,-0.9745151033105555,4.823316473582979,0.046892772647174195,1.2398133617634715,1.4937177534360349,1.8521853469358396,100.0,3.8903569055929883,True,True,-139.8012479543686,-185.52377812862397,45.72253017425538,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-140.0046450614929,-185.749209690094,45.7445646286011,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,141.50251445770263,187.2470790863037,-45.74456462860107,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
Full,40,1,2,7.703213815970705,-0.4864101051674772,8.189623921138182,-0.05432202808410146,2.9995752438452565,3.7598181422732293,4.528684746021144,99.9,2.7302612054630866,True,True,-119.38152341842651,-143.26570477485657,23.884181356430062,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,99.3,-119.67082021832466,-143.49956281781198,23.828742599487313,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,99.3,120.99797592163085,144.82671852111815,-23.8287425994873,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,99.3
G,40,1,2,3.0154264299850335,-0.17112109451974356,3.186547524504777,-0.003600210358215598,1.0017761667713392,1.2420433054228277,1.5404690133588557,100.0,3.1808977196720667,True,True,-111.97807050347328,-143.26570477485657,31.287634271383297,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,100.0,-112.23838003277778,-143.49956281781198,31.261182785034194,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,100.0,113.56553573608399,144.82671852111815,-31.261182785034165,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,100.0
A,40,1,2,3.009639090898496,-0.17158353971313933,3.181222630611635,-0.0033300469039269343,1.0007766552713069,1.2419402166568272,1.538081821640933,100.0,3.1787538346897364,True,True,-111.97807050347328,-143.26570477485657,31.287634271383297,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,100.0,-112.23838003277778,-143.49956281781198,31.261182785034194,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,100.0,113.56553573608399,144.82671852111815,-31.261182785034165,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,100.0
C,40,1,2,7.000743467956661,0.11151227511418127,6.889231192842479,-0.17624689567212715,2.034579714121005,2.3901511690608754,3.22820473890036,100.0,3.3860709143159915,True,True,-146.78707268238068,-143.26570477485657,-3.521367907524109,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,30.3,-147.10145986676216,-143.49956281781198,-3.6018970489501783,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,29.9,148.42861557006836,144.82671852111815,3.6018970489502067,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,29.9
G+C,40,1,2,3.2414416072806023,-0.1432430257411983,3.3846846330218003,-0.04766193427624736,1.0815528620437866,1.3136181642395033,1.6366661199948807,100.0,3.129467594053458,True,True,-120.19351347684861,-143.26570477485657,23.072191298007965,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,99.1,-120.46963384747505,-143.49956281781198,23.029928970336925,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,99.1,121.79678955078126,144.82671852111815,-23.029928970336897,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,99.1
A+C,40,1,2,3.2347367131554807,-0.14370547093459363,3.3784421840900745,-0.04739177082195874,1.0797768912676071,1.3143457610428584,1.633844600623291,100.0,3.12883356868653,True,True,-120.19351347684861,-143.26570477485657,23.072191298007965,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,99.1,-120.46963384747505,-143.49956281781198,23.029928970336925,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,99.1,121.79678955078126,144.82671852111815,-23.029928970336897,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,99.1
G+A,40,1,2,6.0250655208835315,-0.34270463423288344,6.367770155116415,-0.006930257262142675,2.0025495104396787,2.4854942094854073,3.0813404720042175,100.0,3.179831570665292,True,True,-111.97807050347328,-143.26570477485657,31.287634271383297,-141.62087377322914,9.836101952567299,-129.39032065749169,-126.4601793885231,100.0,-112.23838003277778,-143.49956281781198,31.261182785034194,-141.846172343874,9.834414494095432,-129.60917234539986,-126.69905321240425,100.0,113.56553573608399,144.82671852111815,-31.261182785034165,143.17332804718018,9.834414494095432,156.35098152160643,159.53726419448853,100.0
Full,40,2,0,5.362220302304201,-1.890060561990052,7.252280864294253,0.09923991281445722,1.8959699615074965,2.296107075510471,2.802463141247153,100.0,3.825103251386917,True,True,-143.37534012794495,-185.52377812862397,42.14843800067902,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-143.5792212486267,-185.749209690094,42.1699884414673,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,145.07709064483643,187.2470790863037,-42.16998844146727,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
G,40,2,0,1.6004422954348474,-0.4873542633851633,2.0877965588200107,0.023497099029888155,0.6199099066662109,0.7468168731940626,0.9248873406551055,100.0,3.367903200721359,True,True,-145.9374784231186,-185.52377812862397,39.58629970550538,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-146.11743059158326,-185.749209690094,39.63177909851075,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,147.61529998779298,187.2470790863037,-39.63177909851072,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
A,40,2,0,1.6024339028594856,-0.48716083992539183,2.0895947427848776,0.023395673617286217,0.6199055244656423,0.7463076998005679,0.927298006280734,100.0,3.370827747641232,True,True,-145.9374784231186,-185.52377812862397,39.58629970550538,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-146.11743059158326,-185.749209690094,39.63177909851075,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,147.61529998779298,187.2470790863037,-39.63177909851072,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
C,40,2,0,5.16660524086858,-1.7135384750164198,6.880143715885,0.1158058661999872,2.0074791729896297,2.73370311716754,3.3999432541535755,99.7,3.4272553401581622,True,True,-180.19147316217422,-185.52377812862397,5.332304966449755,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,31.6,-180.50942792892457,-185.749209690094,5.239781761169439,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,31.2,182.0072973251343,187.2470790863037,-5.239781761169411,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,31.2
G+C,40,2,0,2.2201928134799966,-0.9157388821392681,3.1359316956192647,0.05244856557988497,0.7736160343660651,0.980708784491527,1.1803206561839743,99.9,4.053602247514149,True,True,-145.56442791223526,-185.52377812862397,39.959350216388714,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-145.7657675743103,-185.749209690094,39.9834421157837,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,147.26363697052003,187.2470790863037,-39.983442115783674,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
A+C,40,2,0,2.2210511086752875,-0.9155454586794971,3.1365965673547844,0.052347140167283,0.772744830396875,0.9805550954370164,1.1823458836886538,99.9,4.059032741434007,True,True,-145.56442791223526,-185.52377812862397,39.959350216388714,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-145.7657675743103,-185.749209690094,39.9834421157837,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,147.26363697052003,187.2470790863037,-39.983442115783674,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
G+A,40,2,0,3.2028761982943337,-0.9745151033105555,4.177391301604889,0.046892772647174195,1.2398133617634715,1.4937177534360349,1.8521853469358396,100.0,3.3693710928095655,True,True,-145.9374784231186,-185.52377812862397,39.58629970550538,-175.83762597357037,11.753989751554176,-162.12290207386016,-158.74654298186303,100.0,-146.11743059158326,-185.749209690094,39.63177909851075,-176.0658665289879,11.757283986475857,-162.35493534088135,-158.92222769737245,100.0,147.61529998779298,187.2470790863037,-39.63177909851072,177.5637359251976,11.757283986475857,193.96624362945556,200.29990796089172,100.0
Full,40,2,1,5.815801345019951,-2.4502021566922436,8.266003501712195,0.05507824008832352,2.0854361715467222,2.615935069199052,3.153025669200755,100.0,3.9636808905934924,True,True,-121.30936926007271,-162.8624082684517,41.55303900837899,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,100.0,-121.5213193833828,-163.09980868697167,41.57848930358887,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,100.0,123.03336372375489,164.61185302734376,-41.57848930358887,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,100.0
G,40,2,1,1.7454177986313348,-0.9554608437536904,2.7008786423850255,0.022288465763743003,0.6956782425375949,0.8870899217168368,1.0502131859983248,99.9,3.882367561953856,True,True,-124.00759281516075,-162.8624082684517,38.85481545329095,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.9,-124.1683725297451,-163.09980868697167,38.93143615722657,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.9,125.68041687011718,164.61185302734376,-38.93143615722657,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.9
A,40,2,1,1.7492139902449164,-0.9559203294693838,2.7051343197143,0.022321346508389548,0.6953673278849348,0.8877312898163696,1.054669756015578,99.9,3.890223499488215,True,True,-124.00759281516075,-162.8624082684517,38.85481545329095,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.9,-124.1683725297451,-163.09980868697167,38.93143615722657,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.9,125.68041687011718,164.61185302734376,-38.93143615722657,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.9
C,40,2,1,6.178301585349333,1.6683973840008552,4.509904201348478,-0.04741167476879513,2.0830935826480723,2.7206196554772055,3.47265696916229,100.0,2.165003165923728,True,True,-153.72534359693526,-162.8624082684517,9.137064671516441,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,31.4,-154.08782557845115,-163.09980868697167,9.011983108520525,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,30.9,155.59986991882323,164.61185302734376,-9.011983108520525,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,30.9
G+C,40,2,1,2.23537792520666,-0.5383614977534765,2.773739422960136,0.010435547071544177,0.8152150144244881,1.0373070550723018,1.275498135434163,99.9,3.402463612521041,True,True,-122.85719713568687,-162.8624082684517,40.00521113276483,-148.7965156419933,10.008020836063423,-136.35548980414868,-134.00880001574754,99.9,-123.03586825728416,-163.09980868697167,40.063940429687506,-149.02126438803674,10.007506294265163,-136.56655864119531,-134.16403312087058,99.9,124.54791259765625,164.61185302734376,-40.063940429687506,150.53330872840883,10.007506294265163,164.42778430938722,168.1733979988098,99.9
