candidate,round,source_replicate,heldout_replicate,cross_score,baseline_score,cross_minus_baseline,random_mean,random_std,random_p90,random_p95,cross_percentile,cross_minus_baseline_random_std,cross_above_baseline,cross_above_random_p90,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile
A,40,1,2,0.7300100503852696,-0.2600526182599755,0.9900626686452451,-0.007764449614307349,0.875237003652942,1.156631167697488,1.4425770554551192,77.5,1.1311937960952974,True,False,-140.78643584251404,-153.79929168224334,13.012855839729298,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,77.7,-141.12229672670364,-154.10530930757523,12.983012580871588,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,77.5,142.62041473388672,155.6034273147583,-12.983012580871588,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,77.5
C,40,1,2,4.782523228807472,1.6056591731229939,3.176864055684478,0.01400065779255213,2.1432466975049347,2.7353486053702505,3.412794218215423,99.4,1.4822670947692729,True,True,-136.76991899013518,-153.79929168224334,17.029372692108154,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,87.6,-137.1104515194893,-154.10530930757523,16.994857788085938,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,87.6,138.60856952667237,155.6034273147583,-16.994857788085938,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,87.6
G+C,40,1,2,2.074063217815409,0.14261053426721737,1.9314526835481916,-0.004038460695267054,0.9420456800998963,1.2570508741203266,1.5544882481227258,99.0,2.050274975352975,True,True,-137.3003805756569,-153.79929168224334,16.498911106586434,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,86.6,-137.66441212892533,-154.10530930757523,16.44089717864989,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,86.5,139.1625301361084,155.6034273147583,-16.44089717864992,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,86.5
A+C,40,1,2,2.0679232773583465,0.1413621750207733,1.926561102337573,-0.004264285166169389,0.9413577960331346,1.2531850882459166,1.5523765877446263,99.0,2.04657688124119,True,True,-137.3003805756569,-153.79929168224334,16.498911106586434,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,86.6,-137.66441212892533,-154.10530930757523,16.44089717864989,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,86.5,139.1625301361084,155.6034273147583,-16.44089717864992,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,86.5
G+A,40,1,2,1.4639130076001254,-0.5188568772735069,1.9827698848736324,-0.01530307475771224,1.7500848561282567,2.3135850305840275,2.8852361973593723,77.5,1.1329564266158778,True,False,-140.78643584251404,-153.79929168224334,13.012855839729298,-150.50558794202803,11.467946300077713,-135.2351148188114,-131.49673648536205,77.7,-141.12229672670364,-154.10530930757523,12.983012580871588,-150.79697280397414,11.477266429224503,-135.52787577867508,-131.7781746983528,77.5,142.62041473388672,155.6034273147583,-12.983012580871588,152.29509081115722,11.477266429224503,166.53416944503786,170.51989614486695,77.5
Full,40,2,0,0.794226909692626,0.1365762590481152,0.6576506506445108,-0.04950837298113432,2.1276466256175195,2.5195508388750025,3.1083637465708978,63.0,0.30909768695900663,True,False,-174.14071887731552,-177.00946254730223,2.8687436699867135,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,57.2,-174.46838029623032,-177.32708772420884,2.8587074279785156,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,56.9,175.92281379699708,178.7815212249756,-2.8587074279785156,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,56.9
G,40,2,0,0.08509209640102144,0.03297705416642771,0.052115042234593734,-0.02298477965109653,0.7005830065743704,0.8142267107374834,1.0322658747174012,52.0,0.0743881049719145,True,False,-175.95211514234543,-177.00946254730223,1.0573474049568006,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,52.0,-176.24544328451157,-177.32708772420884,1.0816444396972713,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,52.0,177.69987678527832,178.7815212249756,-1.0816444396972713,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,52.0
A,40,2,0,0.08480064009115357,0.03149448855376913,0.05330615153738444,-0.02305086230698828,0.7006099445066064,0.8125923470364377,1.0319785160223993,52.0,0.07608534813893408,True,False,-175.95211514234543,-177.00946254730223,1.0573474049568006,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,52.0,-176.24544328451157,-177.32708772420884,1.0816444396972713,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,52.0,177.69987678527832,178.7815212249756,-1.0816444396972713,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,52.0
C,40,2,0,5.320859875723187,0.16244091109659803,5.1584189646265886,0.07831252513575636,2.2302325616133047,3.006364894577775,3.7149219505308295,99.4,2.3129511484197387,True,True,-171.42976365089416,-177.00946254730223,5.579698896408075,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,63.0,-171.78522180318834,-177.32708772420884,5.541865921020502,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,62.9,173.2396553039551,178.7815212249756,-5.541865921020502,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,62.9
G+C,40,2,0,0.6962989423800399,0.07358728194057729,0.6227116604394626,-0.0034066483671573275,0.8574687055189655,1.0485721276330415,1.4211560089185589,79.9,0.7262208596435936,True,False,-183.83202044963838,-177.00946254730223,-6.822557902336143,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,32.2,-184.15882219076155,-177.32708772420884,-6.831734466552717,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,32.2,185.6132556915283,178.7815212249756,6.831734466552717,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,32.2
A+C,40,2,0,0.6944048450055533,0.0721047163279186,0.6223001286776347,-0.003472731023049185,0.8568334627945191,1.048152417552763,1.4206704434167508,79.8,0.7262789745022729,True,False,-183.83202044963838,-177.00946254730223,-6.822557902336143,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,32.2,-184.15882219076155,-177.32708772420884,-6.831734466552717,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,32.2,185.6132556915283,178.7815212249756,6.831734466552717,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,32.2
G+A,40,2,0,0.1698927364921744,0.06447154272019628,0.10542119377197812,-0.046035641958084926,1.4011915776741508,1.6278866674916768,2.0636168247271893,52.0,0.0752368166150182,True,False,-175.95211514234543,-177.00946254730223,1.0573474049568006,-178.1448564225912,14.213931183702245,-161.15890843510627,-156.73517328441145,52.0,-176.24544328451157,-177.32708772420884,1.0816444396972713,-178.43387697401047,14.216198862915672,-161.4776945281029,-157.0260914206505,52.0,177.69987678527832,178.7815212249756,-1.0816444396972713,179.88831047477723,14.216198862915672,200.89181583404542,205.5472979927063,52.0
Full,40,2,1,5.9298589927485486,-2.725623648922616,8.655482641671165,-0.02910523866965283,2.1756381939149345,2.735378352362021,3.4967596129770797,100.0,3.9783649073084746,True,True,-183.0357296705246,-248.19084833860398,65.15511866807938,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,100.0,-183.37350941896437,-248.5236459851265,65.15013656616213,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,100.0,184.70325927734376,249.85339584350587,-65.1501365661621,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,100.0
G,40,2,1,1.8191083094283058,-1.096782831676187,2.9158911411044928,-0.015415564587151718,0.7228800548872212,0.9304839801416985,1.1093121515098545,99.9,4.033713645010458,True,True,-184.95564264059067,-248.19084833860398,63.23520569801332,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.9,-185.26019765138625,-248.5236459851265,63.26344833374026,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.9,186.58994750976564,249.85339584350587,-63.26344833374023,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.9
A,40,2,1,1.8188017445199143,-1.0972444383815265,2.916046182901441,-0.015433932490535839,0.7226155641002686,0.9293455371118858,1.1096237905051207,99.9,4.035404615913887,True,True,-184.95564264059067,-248.19084833860398,63.23520569801332,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.9,-185.26019765138625,-248.5236459851265,63.26344833374026,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.9,186.58994750976564,249.85339584350587,-63.26344833374023,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.9
C,40,2,1,5.240837845818952,2.2625922380664867,2.978245607752465,0.06871276359428151,2.180041951986888,2.843461045818262,3.4768315735693394,99.8,1.3661414199107935,True,True,-226.97703053951264,-248.19084833860398,21.213817799091345,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,43.4,-227.34122182130812,-248.5236459851265,21.182424163818382,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,43.2,228.6709716796875,249.85339584350587,-21.182424163818354,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,43.2
G+C,40,2,1,2.5174196485753493,-0.5311347721595655,3.0485544207349147,0.001762626311418666,0.8556583677447038,1.079157404080103,1.3712152285392938,100.0,3.5628172827551756,True,True,-202.240702354908,-248.19084833860398,45.95014598369599,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,93.5,-202.61574078798293,-248.5236459851265,45.90790519714358,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,93.4,203.94549064636232,249.85339584350587,-45.90790519714355,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,93.4
A+C,40,2,1,2.514177705449552,-0.5315963788649049,3.045774084314457,0.001744258408034467,0.8548478339726909,1.0758462140244351,1.3683986380891302,100.0,3.562942974494052,True,True,-202.240702354908,-248.19084833860398,45.95014598369599,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,93.5,-202.61574078798293,-248.5236459851265,45.90790519714358,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,93.4,203.94549064636232,249.85339584350587,-45.90790519714355,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,93.4
G+A,40,2,1,3.6379100539482194,-2.1940272700577124,5.831937324005931,-0.03084949707768748,1.4454938051743176,1.8599046313246548,2.218935942014975,99.9,4.034564038344416,True,True,-184.95564264059067,-248.19084833860398,63.23520569801332,-224.73987631652355,15.67667198593354,-204.22671262621878,-200.34857189536095,99.9,-185.26019765138625,-248.5236459851265,63.26344833374026,-225.05383146448133,15.677101642857977,-204.5568971180916,-200.64577114343643,99.9,186.58994750976564,249.85339584350587,-63.26344833374023,226.3835813228607,15.677101642857977,246.6029386138916,254.0840700149536,99.9
